gridId;methodeId;nbClues;timeFound;timeEnd;v_0;v_1;v_2;v_3;v_4;v_5;v_6;v_7;v_8;v_9;v_10;v_11;v_12;v_13;v_14;v_15;v_16;v_17;v_18;v_19;v_20;v_21;v_22;v_23;v_24;25
5_1:2104340312341201320402431;0;6;0.42731040000000003;4.2357779;-1;-1;-1;4;-1;4;-1;-1;1;-1;-1;-1;-1;-1;-1;-1;3;2;-1;-1;-1;2;-1;-1;-1;25
5_1:2104340312341201320402431;0;7;0.12181700000000001;4.2357779;2;-1;-1;4;-1;4;-1;-1;1;2;-1;-1;-1;2;-1;-1;3;-1;-1;-1;-1;-1;-1;-1;-1;25
5_1:2104340312341201320402431;0;8;0.0804445;4.2357779;-1;-1;-1;4;-1;-1;-1;-1;1;2;3;-1;-1;-1;-1;1;3;-1;-1;-1;-1;-1;4;-1;1;25
5_1:2104340312341201320402431;1;6;0.028769000000000003;3.1474701;-1;-1;-1;-1;-1;-1;-1;3;1;-1;-1;4;-1;-1;0;-1;-1;-1;-1;4;-1;-1;-1;3;-1;25
5_1:2104340312341201320402431;1;7;0.007625600000000001;3.1474701;-1;-1;0;-1;3;-1;-1;-1;-1;2;-1;4;1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;3;-1;25
5_1:2104340312341201320402431;1;8;0.0053863;3.1474701;-1;-1;0;-1;3;-1;0;-1;-1;-1;-1;4;1;-1;0;-1;-1;-1;-1;-1;-1;2;-1;3;-1;25
5_1:2104340312341201320402431;2;6;28.4293902;29.772473700000003;2;-1;-1;-1;-1;4;-1;-1;-1;2;-1;-1;-1;-1;-1;-1;3;-1;0;-1;-1;-1;-1;3;-1;25
5_1:2104340312341201320402431;3;8;0.0044818;0.5004443000000001;-1;1;-1;-1;-1;-1;-1;-1;-1;2;3;-1;-1;-1;0;1;-1;-1;0;-1;-1;2;4;-1;-1;25
5_1:1240340132043212301431240;0;7;0.5030514;7.1179608000000005;-1;-1;4;-1;-1;-1;0;-1;-1;2;-1;-1;3;-1;1;2;-1;-1;-1;-1;-1;-1;-1;4;-1;25
5_1:1240340132043212301431240;0;8;0.007470500000000001;7.1179608000000005;-1;-1;4;-1;-1;-1;0;-1;-1;2;-1;-1;-1;-1;-1;-1;3;-1;1;-1;-1;-1;2;4;0;25
5_1:1240340132043212301431240;0;9;0.0040282;7.1179608000000005;-1;2;-1;-1;-1;-1;0;1;-1;2;-1;-1;-1;-1;-1;-1;3;-1;1;-1;-1;-1;2;4;0;25
5_1:1240340132043212301431240;1;7;0.0107968;6.8510343;1;-1;-1;-1;-1;-1;0;-1;-1;-1;0;-1;3;-1;-1;-1;-1;-1;1;4;-1;-1;-1;4;-1;25
5_1:1240340132043212301431240;1;8;0.0033616;6.8510343;1;-1;-1;-1;-1;-1;0;-1;3;-1;0;4;-1;-1;-1;-1;3;-1;-1;4;-1;-1;-1;4;-1;25
5_1:1240340132043212301431240;2;7;95.48151460000001;95.75466580000001;-1;2;4;-1;-1;-1;-1;1;-1;-1;0;-1;-1;2;-1;-1;-1;-1;-1;4;3;-1;-1;-1;-1;25
5_1:1240340132043212301431240;3;8;0.003775;0.5003243;1;-1;-1;-1;-1;4;-1;-1;-1;2;-1;-1;3;2;-1;-1;3;0;-1;-1;-1;-1;-1;4;-1;25
5_1:2341031042401230423112304;0;7;0.0294786;6.9763691;-1;-1;-1;1;-1;3;-1;0;-1;-1;-1;-1;-1;2;3;0;-1;-1;-1;-1;-1;2;-1;-1;-1;25
5_1:2341031042401230423112304;0;8;0.0049549;6.9763691;-1;-1;-1;1;-1;-1;-1;0;-1;2;-1;0;-1;-1;3;-1;-1;2;-1;-1;1;2;-1;-1;-1;25
5_1:2341031042401230423112304;0;9;0.0034322000000000003;6.9763691;-1;-1;-1;1;-1;-1;-1;0;-1;2;-1;0;1;-1;3;-1;-1;2;-1;1;-1;2;-1;-1;-1;25
5_1:2341031042401230423112304;1;7;0.0373036;7.4549336;-1;-1;4;1;-1;-1;1;-1;4;-1;-1;0;-1;-1;3;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;25
5_1:2341031042401230423112304;1;8;0.011597000000000001;7.4549336;-1;-1;4;1;-1;-1;1;-1;-1;2;4;0;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;-1;-1;25
5_1:2341031042401230423112304;1;9;0.00315;7.4549336;-1;-1;4;1;-1;-1;1;-1;-1;-1;4;0;1;-1;-1;0;4;-1;-1;-1;-1;-1;3;-1;-1;25
5_1:2341031042401230423112304;2;7;96.3235054;96.57197710000001;-1;-1;-1;1;-1;3;-1;-1;4;-1;-1;0;-1;-1;-1;-1;4;2;-1;-1;1;-1;-1;-1;-1;25
5_1:2341031042401230423112304;3;11;0.0040268000000000005;0.5003727;-1;3;-1;-1;0;-1;-1;0;4;-1;4;0;-1;-1;-1;0;4;-1;-1;1;-1;-1;3;0;-1;25
5_1:0423112043431022031431420;0;7;0.010637500000000001;7.3893699;-1;4;-1;-1;1;-1;2;-1;4;-1;-1;-1;1;-1;-1;2;-1;-1;-1;-1;-1;-1;-1;-1;0;25
5_1:0423112043431022031431420;0;8;0.0031595;7.3893699;-1;4;-1;-1;1;-1;2;-1;4;-1;-1;-1;1;-1;-1;2;-1;3;-1;-1;-1;-1;-1;2;-1;25
5_1:0423112043431022031431420;1;7;0.0032099000000000003;7.534968600000001;0;-1;-1;-1;-1;-1;-1;-1;4;-1;-1;3;-1;-1;2;-1;0;-1;-1;-1;-1;-1;4;2;-1;25
5_1:0423112043431022031431420;2;7;95.1244063;95.18288240000001;-1;4;-1;-1;-1;1;-1;-1;-1;3;-1;-1;-1;-1;2;-1;0;-1;1;-1;3;-1;-1;-1;-1;25
5_1:0423112043431022031431420;3;8;0.3591493;0.5008009;-1;-1;-1;-1;1;-1;2;-1;-1;-1;4;3;-1;-1;-1;-1;-1;3;1;-1;3;-1;-1;2;-1;25
5_1:0423112043431022031431420;3;9;0.24888680000000002;0.5008009;-1;-1;-1;-1;1;-1;2;-1;-1;3;4;3;-1;-1;-1;-1;-1;3;1;-1;3;-1;-1;2;-1;25
5_1:0423112043431022031431420;3;10;0.0039188;0.5008009;-1;4;-1;-1;1;-1;2;-1;-1;3;4;-1;1;-1;-1;-1;-1;3;1;-1;3;-1;-1;2;-1;25
5_1:4321021304320411043204123;0;7;0.0165457;7.138884;-1;-1;-1;-1;0;-1;-1;-1;-1;-1;3;-1;-1;-1;1;-1;0;4;-1;-1;-1;4;-1;2;-1;25
5_1:4321021304320411043204123;0;8;0.0034772;7.138884;-1;-1;2;-1;-1;-1;-1;-1;-1;-1;3;-1;-1;-1;1;-1;0;-1;3;-1;-1;4;1;2;-1;25
5_1:4321021304320411043204123;1;7;0.0079007;7.3106704;4;-1;-1;-1;0;-1;1;-1;-1;-1;3;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;4;-1;2;-1;25
5_1:4321021304320411043204123;1;8;0.0031959;7.3106704;4;3;-1;1;-1;-1;1;-1;-1;-1;-1;-1;0;-1;-1;1;-1;-1;-1;-1;-1;4;-1;2;-1;25
5_1:4321021304320411043204123;2;7;96.9933503;99.723337;4;3;-1;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;-1;1;-1;-1;4;-1;2;-1;-1;-1;2;-1;25
5_1:4321021304320411043204123;3;8;0.0047869;0.5002500000000001;4;-1;-1;-1;0;2;-1;-1;-1;-1;-1;2;0;-1;-1;-1;-1;-1;3;-1;-1;4;1;-1;-1;25
5_1:1340230241240134213001324;0;7;0.004972900000000001;7.3755794;-1;3;-1;0;-1;-1;-1;2;-1;1;-1;-1;-1;-1;-1;4;-1;-1;3;-1;-1;1;-1;-1;-1;25
5_1:1340230241240134213001324;0;8;0.0035026000000000002;7.3755794;-1;3;-1;0;2;-1;-1;2;-1;1;-1;-1;-1;-1;-1;4;-1;-1;3;-1;0;-1;-1;-1;-1;25
5_1:1340230241240134213001324;1;7;0.014551000000000001;6.813655300000001;-1;3;-1;0;-1;-1;-1;-1;4;-1;2;-1;-1;-1;-1;-1;2;1;-1;-1;-1;-1;-1;-1;4;25
5_1:1340230241240134213001324;1;8;0.0032856;6.813655300000001;-1;3;-1;0;-1;-1;-1;-1;4;1;-1;-1;0;-1;-1;-1;2;1;-1;-1;-1;-1;-1;-1;4;25
5_1:1340230241240134213001324;2;7;98.0684423;98.25341870000001;-1;-1;4;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;3;4;2;-1;-1;-1;-1;1;-1;2;-1;25
5_1:1340230241240134213001324;3;8;0.0040333;0.5002828;-1;-1;4;-1;-1;3;-1;-1;-1;-1;-1;4;-1;1;-1;-1;-1;1;-1;0;-1;1;-1;2;-1;25
5_1:2410303214320411043241320;0;7;0.031193000000000002;7.2574234;-1;-1;1;-1;-1;0;-1;-1;-1;4;-1;-1;-1;-1;-1;1;0;-1;-1;-1;-1;-1;3;2;-1;25
5_1:2410303214320411043241320;0;8;0.0033758000000000004;7.2574234;-1;-1;1;-1;-1;0;-1;-1;1;4;-1;-1;-1;-1;-1;-1;0;-1;-1;2;-1;-1;3;2;-1;25
5_1:2410303214320411043241320;1;7;0.0032637;7.3162485;2;-1;1;-1;-1;-1;-1;-1;1;4;-1;2;-1;-1;-1;-1;0;-1;3;-1;-1;-1;-1;-1;-1;25
5_1:2410303214320411043241320;2;7;97.3255472;97.44051350000001;-1;4;-1;-1;-1;0;-1;2;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;-1;-1;3;2;-1;25
5_1:2410303214320411043241320;3;9;0.0038664000000000003;0.5003748;-1;4;-1;-1;-1;-1;-1;2;-1;4;3;-1;-1;-1;1;1;-1;-1;3;-1;-1;1;3;-1;-1;25
5_1:3201421340142034013203421;0;6;0.10826780000000001;3.1359048;-1;-1;-1;-1;4;2;-1;-1;-1;-1;-1;4;-1;-1;3;-1;-1;-1;-1;-1;0;-1;-1;2;-1;25
5_1:3201421340142034013203421;0;7;0.0032747;3.1359048;-1;2;-1;1;4;-1;-1;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;2;1;25
5_1:3201421340142034013203421;1;6;0.176313;3.1454779000000004;-1;-1;-1;-1;-1;2;-1;-1;4;-1;-1;-1;-1;-1;3;4;-1;-1;-1;-1;-1;3;-1;-1;1;25
5_1:3201421340142034013203421;1;7;0.028021400000000002;3.1454779000000004;-1;-1;0;-1;-1;2;-1;-1;4;-1;-1;-1;2;-1;-1;-1;0;-1;-1;-1;-1;3;-1;-1;1;25
5_1:3201421340142034013203421;1;8;0.0111108;3.1454779000000004;3;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;4;0;-1;-1;-1;0;3;-1;-1;1;25
5_1:3201421340142034013203421;1;9;0.0037856;3.1454779000000004;3;-1;0;-1;4;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;4;0;-1;-1;-1;-1;3;4;-1;1;25
5_1:3201421340142034013203421;2;6;28.892360800000002;28.918853400000003;-1;-1;-1;1;-1;2;-1;-1;-1;0;-1;-1;-1;-1;-1;-1;-1;1;3;-1;0;-1;-1;-1;-1;25
5_1:3201421340142034013203421;3;10;0.004004300000000001;0.5010093;-1;-1;-1;1;4;-1;-1;3;-1;0;-1;-1;2;0;-1;4;0;-1;-1;-1;0;3;-1;-1;-1;25
5_1:1203420413431020432131240;0;6;0.034788900000000005;3.1630466000000004;-1;-1;-1;3;-1;-1;-1;-1;1;3;4;-1;-1;-1;-1;0;4;-1;-1;-1;-1;-1;-1;-1;-1;25
5_1:1203420413431020432131240;0;7;0.016228700000000002;3.1630466000000004;-1;2;-1;-1;-1;-1;-1;4;-1;-1;-1;-1;1;-1;2;0;-1;-1;-1;-1;3;-1;-1;4;-1;25
5_1:1203420413431020432131240;0;8;0.0034016000000000003;3.1630466000000004;-1;2;-1;-1;-1;-1;-1;4;1;-1;4;-1;1;-1;2;-1;-1;-1;-1;-1;3;-1;-1;4;-1;25
5_1:1203420413431020432131240;1;6;0.0314986;3.119241;-1;2;0;-1;-1;-1;-1;-1;1;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;2;-1;-1;25
5_1:1203420413431020432131240;1;7;0.005334200000000001;3.119241;-1;2;-1;-1;4;-1;-1;-1;-1;-1;-1;3;-1;-1;-1;0;-1;-1;-1;1;3;-1;2;-1;-1;25
5_1:1203420413431020432131240;1;8;0.0032898000000000003;3.119241;-1;2;-1;-1;4;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;0;4;-1;-1;1;3;-1;2;-1;-1;25
5_1:1203420413431020432131240;2;6;29.1501874;29.3768987;-1;-1;-1;-1;4;-1;-1;-1;-1;-1;-1;3;1;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;4;0;25
5_1:1203420413431020432131240;3;8;0.022155300000000003;0.500783;-1;-1;0;-1;-1;-1;0;4;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;2;1;3;1;-1;-1;-1;25
5_1:1203420413431020432131240;3;9;0.0038542000000000003;0.500783;1;-1;0;-1;-1;-1;0;4;-1;-1;-1;-1;-1;0;2;-1;-1;-1;2;-1;3;1;-1;-1;-1;25
5_1:3104220314041231243043201;0;6;0.029857500000000002;3.1472981;3;-1;0;-1;-1;-1;-1;3;-1;-1;-1;4;-1;2;-1;-1;2;-1;-1;-1;-1;-1;-1;-1;-1;25
5_1:3104220314041231243043201;0;7;0.004864800000000001;3.1472981;3;-1;-1;-1;2;-1;0;3;-1;-1;-1;4;-1;2;-1;-1;-1;4;-1;-1;-1;-1;-1;-1;-1;25
5_1:3104220314041231243043201;0;8;0.0032600000000000003;3.1472981;3;-1;0;-1;2;-1;0;3;-1;-1;-1;4;-1;2;-1;-1;-1;-1;-1;-1;-1;3;-1;-1;-1;25
5_1:3104220314041231243043201;1;6;0.0082178;3.1477154;-1;-1;-1;4;-1;-1;-1;-1;1;4;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;3;2;-1;-1;25
5_1:3104220314041231243043201;1;7;0.0048649;3.1477154;-1;-1;-1;4;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;3;1;-1;-1;-1;0;-1;3;2;-1;-1;25
5_1:3104220314041231243043201;1;8;0.0031443;3.1477154;-1;-1;-1;4;-1;-1;-1;3;1;-1;-1;-1;-1;-1;3;-1;2;-1;-1;0;-1;3;2;-1;-1;25
5_1:3104220314041231243043201;2;6;28.973622300000002;29.019799300000003;3;-1;-1;-1;2;-1;0;-1;1;-1;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;25
5_1:3104220314041231243043201;3;9;0.3901066;0.5006215;-1;-1;0;-1;2;-1;0;-1;-1;4;-1;4;-1;2;-1;1;-1;-1;-1;-1;4;-1;-1;0;-1;25
5_1:3104220314041231243043201;3;10;0.0037858;0.5006215;-1;-1;0;-1;2;-1;0;-1;-1;4;-1;4;-1;2;-1;1;-1;4;-1;-1;4;-1;-1;0;-1;25
5_1:2340112043302144132004132;0;7;0.1069062;7.429392600000001;-1;3;-1;-1;-1;-1;-1;-1;4;3;-1;-1;2;1;-1;-1;-1;-1;-1;0;-1;-1;1;-1;-1;25
5_1:2340112043302144132004132;0;8;0.004660200000000001;7.429392600000001;-1;-1;4;-1;-1;-1;-1;0;4;3;-1;-1;-1;1;-1;-1;1;-1;-1;0;-1;-1;-1;3;-1;25
5_1:2340112043302144132004132;0;9;0.0031344000000000003;7.429392600000001;-1;-1;4;-1;-1;-1;-1;0;4;3;-1;-1;2;-1;4;-1;1;-1;-1;0;-1;-1;-1;3;-1;25
5_1:2340112043302144132004132;1;7;0.007075100000000001;7.501676700000001;2;-1;-1;0;-1;-1;-1;0;-1;-1;3;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;4;1;-1;-1;25
5_1:2340112043302144132004132;1;8;0.0049151;7.501676700000001;2;-1;-1;-1;-1;-1;2;0;-1;-1;3;-1;-1;1;-1;-1;1;-1;-1;-1;-1;4;1;-1;-1;25
5_1:2340112043302144132004132;1;9;0.0033224;7.501676700000001;-1;-1;-1;-1;-1;-1;2;0;-1;-1;3;-1;-1;1;-1;4;1;-1;-1;-1;0;4;1;-1;-1;25
5_1:2340112043302144132004132;2;7;96.8837436;96.94701420000001;-1;-1;-1;-1;1;-1;-1;-1;4;3;-1;0;2;-1;-1;-1;1;-1;-1;-1;0;-1;-1;-1;-1;25
5_1:2340112043302144132004132;3;9;0.004643;0.5021809;-1;3;-1;0;-1;-1;-1;0;-1;3;-1;-1;2;-1;4;4;-1;-1;2;-1;0;-1;-1;-1;-1;25
5_1:3104204123124304320120314;0;6;0.046185800000000006;3.1353472;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;-1;-1;0;1;2;-1;3;-1;-1;25
5_1:3104204123124304320120314;0;7;0.0050972000000000005;3.1353472;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;1;-1;-1;-1;0;4;-1;2;-1;-1;-1;0;3;-1;-1;25
5_1:3104204123124304320120314;0;8;0.0031331;3.1353472;-1;-1;-1;-1;-1;-1;4;-1;-1;3;1;-1;-1;-1;0;4;-1;2;-1;-1;2;0;-1;-1;-1;25
5_1:3104204123124304320120314;1;6;0.043475700000000006;3.1686232000000003;-1;1;-1;4;-1;0;-1;-1;-1;3;-1;-1;-1;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;25
5_1:3104204123124304320120314;1;7;0.0226061;3.1686232000000003;-1;-1;-1;-1;-1;0;-1;-1;2;-1;-1;-1;4;-1;-1;-1;-1;2;-1;1;-1;0;-1;-1;4;25
5_1:3104204123124304320120314;1;8;0.0044537000000000005;3.1686232000000003;-1;-1;-1;4;-1;0;-1;-1;2;-1;1;-1;-1;-1;0;-1;-1;2;-1;1;-1;-1;-1;-1;4;25
5_1:3104204123124304320120314;2;6;29.091487;29.2702989;-1;1;0;-1;-1;-1;-1;-1;2;3;-1;-1;-1;3;-1;-1;-1;-1;-1;-1;-1;0;-1;-1;-1;25
5_1:3104204123124304320120314;3;9;0.0035739;0.5055417;-1;1;-1;4;-1;-1;-1;-1;-1;3;1;-1;-1;-1;0;-1;-1;2;0;-1;-1;0;3;-1;-1;25
5_1:4120332041201340431213420;0;7;0.0494092;7.528254700000001;-1;-1;-1;0;-1;-1;-1;-1;4;-1;-1;-1;1;-1;-1;0;-1;-1;-1;2;-1;3;4;-1;-1;25
5_1:4120332041201340431213420;0;8;0.010739400000000001;7.528254700000001;-1;-1;-1;0;3;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;0;-1;-1;-1;2;1;3;4;-1;-1;25
5_1:4120332041201340431213420;0;9;0.0032889000000000004;7.528254700000001;-1;-1;-1;0;3;-1;-1;-1;-1;-1;-1;-1;1;3;-1;0;4;-1;-1;2;1;-1;-1;-1;0;25
5_1:4120332041201340431213420;1;7;0.0033715000000000004;7.739675500000001;4;-1;-1;-1;3;-1;-1;0;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;1;2;-1;3;-1;-1;-1;25
5_1:4120332041201340431213420;2;7;97.15955690000001;97.2586469;-1;-1;-1;-1;3;-1;2;-1;4;-1;-1;-1;1;-1;-1;0;-1;-1;-1;2;-1;-1;4;-1;-1;25
5_1:4120332041201340431213420;3;8;0.24197790000000002;0.5003027;4;-1;2;-1;-1;3;-1;-1;-1;-1;-1;-1;-1;3;-1;-1;4;-1;-1;2;-1;-1;-1;2;0;25
5_1:4120332041201340431213420;3;9;0.0037812;0.5003027;4;-1;2;-1;-1;3;-1;0;-1;-1;-1;0;-1;3;-1;-1;4;-1;-1;-1;-1;-1;-1;2;0;25
5_1:0431231420201434320112034;0;7;0.11735010000000001;7.250426300000001;-1;-1;-1;1;2;-1;-1;-1;-1;0;-1;-1;1;4;-1;4;-1;-1;-1;-1;-1;2;-1;-1;-1;25
5_1:0431231420201434320112034;0;8;0.0031416;7.250426300000001;-1;-1;-1;1;2;3;-1;4;-1;-1;-1;-1;1;4;-1;4;3;-1;-1;-1;-1;-1;-1;-1;-1;25
5_1:0431231420201434320112034;1;7;0.021455500000000002;7.5882329;-1;-1;-1;-1;2;-1;1;-1;-1;0;-1;-1;-1;4;-1;4;3;-1;-1;-1;-1;-1;0;-1;-1;25
5_1:0431231420201434320112034;1;8;0.0033459;7.5882329;-1;4;-1;-1;2;-1;1;-1;-1;-1;-1;-1;1;4;-1;4;-1;-1;0;-1;-1;-1;0;-1;-1;25
5_1:0431231420201434320112034;2;7;96.87175970000001;97.29383170000001;-1;-1;-1;1;-1;-1;1;-1;-1;0;2;-1;-1;-1;-1;4;-1;2;-1;-1;-1;-1;-1;-1;4;25
5_1:0431231420201434320112034;3;8;0.0038849;0.5010275000000001;-1;-1;3;-1;-1;-1;1;-1;-1;0;-1;-1;-1;4;-1;4;-1;-1;-1;1;1;2;-1;-1;-1;25
5_1:0234124103310244321010432;0;7;0.0141668;7.289969500000001;0;-1;3;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;2;4;-1;3;-1;-1;-1;-1;-1;-1;-1;2;25
5_1:0234124103310244321010432;0;8;0.0032428;7.289969500000001;0;2;3;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;2;4;-1;3;2;-1;-1;-1;-1;-1;-1;-1;25
5_1:0234124103310244321010432;1;7;0.0146288;7.435766800000001;-1;-1;-1;4;1;-1;-1;-1;0;-1;3;1;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;4;-1;-1;25
5_1:0234124103310244321010432;1;8;0.0048012;7.435766800000001;-1;-1;-1;4;1;-1;-1;-1;-1;-1;3;-1;0;-1;-1;-1;3;2;-1;-1;1;-1;-1;3;-1;25
5_1:0234124103310244321010432;1;9;0.0032915;7.435766800000001;-1;-1;-1;4;1;-1;-1;-1;-1;-1;3;-1;-1;2;-1;-1;3;2;-1;-1;1;-1;4;3;-1;25
5_1:0234124103310244321010432;2;7;96.9524968;97.0262677;-1;-1;3;4;-1;-1;-1;1;-1;-1;-1;-1;-1;2;4;-1;-1;-1;-1;-1;1;0;-1;-1;-1;25
5_1:0234124103310244321010432;3;10;0.0038012000000000002;0.5104352;-1;-1;3;-1;1;-1;4;-1;0;-1;3;1;-1;-1;-1;-1;-1;-1;1;0;1;-1;4;-1;-1;25
5_1:3420121430403121204303124;0;7;0.013909900000000001;7.5733706000000005;3;4;-1;-1;-1;2;-1;-1;-1;-1;-1;0;-1;1;-1;-1;-1;-1;-1;3;-1;-1;1;-1;-1;25
5_1:3420121430403121204303124;0;8;0.0033814;7.5733706000000005;-1;4;-1;-1;-1;2;-1;-1;-1;-1;4;0;-1;1;-1;-1;-1;-1;-1;3;-1;-1;1;2;-1;25
5_1:3420121430403121204303124;1;7;0.0061859;7.502947700000001;-1;-1;-1;-1;-1;-1;-1;-1;3;-1;-1;0;3;-1;-1;1;-1;0;-1;-1;-1;-1;-1;2;4;25
5_1:3420121430403121204303124;1;8;0.0031532;7.502947700000001;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;0;3;-1;2;1;-1;0;-1;-1;-1;-1;-1;2;4;25
5_1:3420121430403121204303124;2;7;97.05764090000001;97.31543190000001;3;-1;-1;-1;-1;-1;1;-1;-1;-1;-1;-1;3;-1;2;-1;2;-1;4;-1;0;-1;-1;-1;-1;25
5_1:3420121430403121204303124;3;10;0.1182121;0.5080326000000001;-1;-1;-1;0;-1;-1;1;-1;-1;0;4;0;-1;-1;-1;1;-1;0;-1;3;-1;-1;1;2;-1;25
5_1:3420121430403121204303124;3;11;0.0039165;0.5080326000000001;-1;-1;-1;0;1;-1;1;-1;-1;0;4;0;-1;-1;-1;1;-1;0;4;-1;-1;-1;1;2;-1;25
5_1:0124320314124303402143102;0;7;0.0305651;7.481693000000001;-1;1;-1;-1;-1;-1;-1;3;1;-1;-1;2;-1;-1;-1;3;-1;0;-1;-1;4;-1;-1;-1;-1;25
5_1:0124320314124303402143102;0;8;0.0060454;7.481693000000001;0;-1;-1;-1;-1;-1;-1;3;1;-1;-1;2;-1;-1;-1;-1;4;-1;2;-1;4;-1;1;-1;-1;25
5_1:0124320314124303402143102;0;9;0.0031062000000000004;7.481693000000001;0;1;2;-1;-1;-1;-1;3;1;-1;-1;2;-1;-1;-1;-1;4;-1;2;-1;4;-1;-1;-1;-1;25
5_1:0124320314124303402143102;1;7;0.008559500000000001;6.7297047;0;-1;-1;4;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;3;1;-1;-1;25
5_1:0124320314124303402143102;1;8;0.0030411;6.7297047;0;-1;-1;4;3;-1;-1;-1;-1;4;1;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;1;-1;-1;25
5_1:0124320314124303402143102;2;7;96.95914250000001;97.1950757;-1;-1;-1;4;-1;-1;0;-1;-1;-1;-1;2;-1;-1;0;3;-1;-1;-1;-1;4;-1;-1;-1;2;25
5_1:0124320314124303402143102;3;9;0.35410060000000004;0.5006744000000001;-1;1;2;-1;-1;2;-1;-1;-1;4;-1;2;-1;3;-1;-1;-1;-1;-1;1;4;-1;1;-1;-1;25
5_1:0124320314124303402143102;3;10;0.21644670000000002;0.5006744000000001;-1;1;2;-1;-1;2;-1;-1;-1;4;-1;-1;-1;3;0;-1;4;-1;-1;1;4;-1;1;-1;-1;25
5_1:0124320314124303402143102;3;11;0.0051268;0.5006744000000001;-1;1;2;-1;-1;2;-1;-1;-1;4;-1;2;-1;3;-1;-1;4;-1;-1;1;4;-1;1;0;-1;25
5_1:4320112340014232013434012;0;7;0.006118200000000001;7.325836000000001;-1;-1;-1;-1;1;-1;-1;3;-1;-1;-1;1;-1;2;-1;2;-1;-1;3;-1;-1;4;-1;-1;-1;25
5_1:4320112340014232013434012;0;8;0.0044095;7.325836000000001;-1;-1;2;-1;1;-1;-1;3;-1;-1;-1;1;-1;-1;-1;2;-1;-1;3;-1;-1;4;-1;1;-1;25
5_1:4320112340014232013434012;0;9;0.0032607;7.325836000000001;-1;-1;2;-1;1;-1;2;3;-1;-1;-1;-1;-1;-1;-1;2;-1;1;3;-1;-1;4;-1;1;-1;25
5_1:4320112340014232013434012;1;7;0.0594171;6.9550847000000005;-1;-1;-1;0;1;-1;2;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;4;3;-1;-1;-1;-1;25
5_1:4320112340014232013434012;1;8;0.0041736;6.9550847000000005;4;-1;-1;-1;1;-1;-1;3;4;-1;0;-1;-1;-1;-1;-1;-1;-1;3;-1;-1;-1;0;-1;2;25
5_1:4320112340014232013434012;1;9;0.0031939000000000004;6.9550847000000005;4;-1;2;-1;1;-1;-1;-1;4;0;0;-1;-1;-1;-1;-1;-1;-1;3;-1;-1;-1;0;-1;2;25
5_1:4320112340014232013434012;2;7;96.88149150000001;96.88607370000001;-1;-1;-1;-1;1;-1;-1;3;-1;-1;-1;-1;-1;2;3;-1;0;-1;-1;-1;-1;4;0;-1;-1;25
5_1:4320112340014232013434012;3;9;0.48712700000000003;0.5008341000000001;-1;3;2;-1;-1;1;-1;-1;4;-1;-1;-1;-1;2;3;2;-1;1;-1;-1;-1;-1;-1;-1;2;25
5_1:4320112340014232013434012;3;10;0.0037901000000000002;0.5008341000000001;-1;3;2;-1;-1;1;-1;-1;4;-1;-1;1;-1;2;-1;2;-1;1;-1;-1;-1;-1;0;-1;2;25
5_1:2013443021024133124014302;0;7;0.0283878;6.081179700000001;2;0;-1;-1;-1;-1;3;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;4;0;-1;-1;-1;-1;-1;25
5_1:2013443021024133124014302;0;8;0.0157805;6.081179700000001;-1;0;-1;-1;4;-1;3;-1;-1;-1;-1;-1;4;-1;3;-1;-1;2;4;-1;-1;-1;-1;0;-1;25
