3_2:520143043512132450351024405231214305;1;23;0.0080477;10.004444000000001;-1;-1;0;1;4;3;0;4;3;-1;1;-1;1;3;2;-1;-1;0;-1;-1;-1;0;2;4;4;-1;-1;2;3;1;2;1;4;3;-1;-1;36
3_2:305412420153153204032541514320241035;0;9;0.0225594;10.0000848;-1;-1;-1;4;-1;-1;-1;-1;-1;-1;5;3;1;-1;-1;-1;-1;-1;-1;3;2;-1;-1;-1;-1;-1;-1;-1;-1;0;2;-1;1;-1;-1;-1;36
3_2:305412420153153204032541514320241035;0;10;0.0061641000000000005;10.0000848;-1;-1;-1;4;-1;-1;-1;-1;-1;-1;5;-1;1;-1;-1;-1;-1;-1;-1;3;2;-1;-1;1;5;-1;-1;-1;-1;-1;2;-1;1;0;-1;-1;36
3_2:305412420153153204032541514320241035;1;14;0.0080874;10.004057900000001;3;-1;-1;4;-1;-1;4;-1;-1;1;-1;3;-1;-1;3;-1;0;-1;-1;-1;2;-1;4;-1;5;1;-1;-1;-1;0;-1;4;-1;-1;-1;5;36
3_2:120435431520503241254103312054045312;0;9;0.12454040000000001;10.000184500000001;-1;-1;-1;-1;3;-1;4;-1;-1;5;-1;-1;-1;-1;-1;-1;-1;1;2;5;-1;-1;-1;-1;-1;1;-1;0;-1;-1;-1;-1;-1;-1;-1;2;36
3_2:120435431520503241254103312054045312;0;10;0.005674800000000001;10.000184500000001;-1;-1;-1;-1;-1;-1;4;-1;-1;5;2;-1;-1;0;-1;-1;-1;1;2;-1;-1;-1;-1;-1;-1;1;-1;0;-1;-1;-1;4;-1;-1;-1;2;36
3_2:120435431520503241254103312054045312;1;15;0.0081291;10.0032438;-1;-1;-1;-1;3;5;4;3;1;-1;-1;-1;5;0;3;-1;-1;-1;-1;-1;-1;1;0;-1;-1;-1;-1;0;5;4;0;-1;5;-1;-1;-1;36
3_2:542310210543034125405231153402321054;0;8;1.706363;10.0000753;5;-1;2;-1;-1;-1;-1;-1;-1;-1;4;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4;0;-1;3;2;-1;-1;-1;-1;36
3_2:542310210543034125405231153402321054;0;9;0.0063515;10.0000753;-1;4;-1;-1;-1;0;2;-1;-1;-1;-1;3;-1;-1;4;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;5;-1;-1;-1;-1;3;-1;-1;0;-1;-1;36
3_2:542310210543034125405231153402321054;1;14;4.1118824;10.000184800000001;-1;-1;-1;-1;1;0;-1;1;0;-1;-1;-1;-1;3;4;-1;-1;-1;-1;-1;-1;2;3;1;1;-1;-1;4;0;-1;3;-1;-1;-1;5;-1;36
3_2:542310210543034125405231153402321054;1;15;1.0549014;10.000184800000001;-1;-1;-1;-1;1;0;2;1;0;-1;-1;-1;-1;3;4;-1;-1;-1;-1;-1;-1;2;-1;1;1;-1;-1;4;0;-1;3;2;-1;-1;5;-1;36
3_2:542310210543034125405231153402321054;1;16;0.6399761;10.000184800000001;-1;-1;-1;3;1;0;2;1;0;-1;-1;-1;-1;3;4;-1;-1;-1;-1;-1;-1;2;-1;1;1;-1;-1;4;0;-1;3;2;-1;-1;5;-1;36
3_2:542310210543034125405231153402321054;1;17;0.4749378;10.000184800000001;-1;-1;-1;3;1;0;2;1;0;-1;-1;-1;-1;3;4;-1;-1;-1;-1;0;-1;2;-1;1;1;-1;-1;4;0;2;3;-1;-1;-1;5;-1;36
3_2:542310210543034125405231153402321054;1;18;0.17535620000000002;10.000184800000001;-1;-1;-1;3;1;0;2;1;0;-1;-1;-1;-1;3;4;-1;-1;5;-1;0;-1;2;-1;1;1;-1;3;4;0;-1;3;-1;-1;-1;5;-1;36
3_2:542310210543034125405231153402321054;1;19;0.0854913;10.000184800000001;-1;-1;-1;3;1;0;2;1;0;-1;-1;-1;-1;3;4;-1;-1;5;-1;0;5;2;-1;1;1;-1;-1;4;0;-1;3;-1;1;-1;5;-1;36
3_2:542310210543034125405231153402321054;1;20;0.008067900000000001;10.000184800000001;-1;-1;-1;3;1;0;2;1;0;-1;-1;-1;0;3;4;-1;-1;5;-1;0;-1;2;-1;1;1;-1;3;4;0;-1;3;-1;1;-1;5;-1;36
3_2:134502042135250341513420405213321054;0;9;0.19189940000000003;10.0000444;1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;0;3;-1;-1;-1;-1;-1;-1;-1;0;4;-1;-1;2;-1;3;-1;-1;1;-1;-1;-1;36
3_2:134502042135250341513420405213321054;0;10;0.0143578;10.0000444;1;-1;-1;-1;0;-1;-1;4;-1;1;-1;-1;-1;5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5;2;-1;-1;-1;-1;1;-1;-1;4;36
3_2:134502042135250341513420405213321054;0;11;0.006845;10.0000444;1;-1;-1;5;0;-1;-1;4;-1;1;-1;-1;-1;5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;3;-1;1;-1;-1;4;36
3_2:134502042135250341513420405213321054;1;19;4.3361149;10.0004646;-1;-1;-1;5;0;2;0;4;2;-1;-1;-1;-1;-1;-1;3;4;1;5;1;3;4;-1;-1;-1;-1;-1;2;1;3;3;2;1;-1;-1;-1;36
3_2:134502042135250341513420405213321054;1;20;0.008078700000000001;10.0004646;-1;-1;4;5;0;2;0;4;2;-1;-1;-1;-1;-1;-1;3;4;1;5;1;3;-1;-1;-1;-1;-1;-1;2;1;3;3;2;1;0;-1;-1;36
3_2:051234425301310452203145134520542013;0;8;4.7856226;10.000292700000001;-1;-1;-1;-1;-1;-1;-1;-1;5;-1;0;-1;3;1;-1;4;-1;-1;2;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;36
3_2:051234425301310452203145134520542013;0;9;0.40241790000000005;10.000292700000001;-1;-1;-1;-1;3;-1;-1;-1;5;-1;-1;-1;3;-1;0;-1;-1;2;-1;-1;-1;-1;-1;5;-1;-1;-1;-1;2;0;-1;4;-1;-1;-1;-1;36
3_2:051234425301310452203145134520542013;0;10;0.037560300000000005;10.000292700000001;-1;-1;-1;-1;3;-1;-1;-1;5;-1;-1;1;3;-1;-1;-1;-1;2;2;0;-1;-1;4;-1;-1;-1;-1;-1;2;0;-1;-1;-1;-1;-1;-1;36
3_2:051234425301310452203145134520542013;0;11;0.0063426;10.000292700000001;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;1;3;1;0;-1;-1;2;2;0;-1;-1;4;-1;-1;-1;-1;-1;2;0;-1;-1;-1;-1;-1;-1;36
3_2:051234425301310452203145134520542013;1;14;0.0077104;10.047495900000001;0;5;1;-1;-1;-1;-1;-1;-1;3;0;-1;-1;1;-1;4;5;-1;-1;0;-1;-1;4;-1;1;-1;-1;-1;-1;0;-1;-1;2;-1;-1;3;36
